Date,London futures (£ sterling/tonne),New York futures (US$/tonne),ICCO daily price (US$/tonne),ICCO daily price (Euro/tonne)
19/08/2009,"1,835.67","2,921.00","2,977.45","2,090.00"
18/08/2009,"1,753.33","2,766.00","2,834.06","2,006.00"
17/08/2009,"1,769.33","2,755.00","2,821.28","2,003.00"
14/08/2009,"1,805.00","2,848.00","2,915.47","2,051.00"
13/08/2009,"1,849.33","2,926.00","2,995.96","2,097.00"
12/8/09,"1,831.33","2,892.00","2,961.29","2,080.00"
11/8/09,"1,810.00","2,823.00","2,904.12","2,053.00"
10/8/09,"1,842.67","2,928.00","2,982.31","2,109.00"
7/8/09,"1,794.67","2,866.67","2,928.56","2,067.00"
6/8/09,"1,765.33","2,845.00","2,902.56","2,022.00"
5/8/09,"1,776.67","2,894.67","2,954.44","2,053.00"
4/8/09,"1,827.33","2,978.00","3,035.11","2,108.00"
3/8/09,"1,828.33","2,972.67","3,035.94","2,107.00"
31/07/2009,"1,827.67","2,919.67","2,982.51","2,092.00"
30/07/2009,"1,847.67","2,909.33","2,977.05","2,116.00"
29/07/2009,"1,792.67","2,828.33","2,880.97","2,053.00"
28/07/2009,"1,837.33","2,921.00","2,968.72","2,098.00"
27/07/2009,"1,819.67","2,885.67","2,942.24","2,070.00"
24/07/2009,"1,850.67","2,927.67","2,983.97","2,100.00"
23/07/2009,"1,827.33","2,902.33","2,963.88","2,077.00"
22/07/2009,"1,761.33","2,776.00","2,835.24","1,994.00"
21/07/2009,"1,831.00","2,887.00","2,946.16","2,074.00"
20/07/2009,"1,814.33","2,887.33","2,939.58","2,069.00"
17/07/2009,"1,779.33","2,770.00","2,837.38","2,010.00"
16/07/2009,"1,711.67","2,697.00","2,753.27","1,950.00"
15/07/2009,"1,728.33","2,739.33","2,789.92","1,976.00"
14/07/2009,"1,751.33","2,748.00","2,802.34","2,005.00"
13/07/2009,"1,725.00","2,686.33","2,738.09","1,959.00"
10/7/09,"1,710.00","2,666.00","2,716.09","1,950.00"
9/7/09,"1,703.00","2,665.33","2,720.19","1,939.00"
8/7/09,"1,665.33","2,537.33","2,602.89","1,880.00"
7/7/09,"1,615.33","2,491.67","2,550.30","1,827.00"
6/7/09,"1,610.67","2,489.33","2,551.24","1,831.00"
3/7/09,"1,601.00","2,501.33","2,557.64","1,828.00"
2/7/09,"1,606.33","2,513.33","2,573.10","1,836.00"
1/7/09,"1,600.67","2,533.67","2,588.34","1,826.00"
30/06/2009,"1,611.00","2,539.33","2,593.91","1,851.00"
29/06/2009,"1,623.00","2,569.67","2,626.16","1,868.00"
26/06/2009,"1,634.67","2,567.00","2,632.84","1,870.00"
25/06/2009,"1,651.00","2,565.33","2,630.38","1,886.00"
24/06/2009,"1,594.00","2,528.33","2,577.58","1,839.00"
23/06/2009,"1,599.33","2,506.00","2,559.18","1,820.00"
22/06/2009,"1,585.33","2,494.33","2,542.11","1,837.00"
19/06/2009,"1,603.67","2,535.67","2,593.18","1,853.00"
18/06/2009,"1,635.00","2,575.33","2,625.26","1,877.00"
17/06/2009,"1,634.00","2,562.33","2,611.57","1,886.00"
16/06/2009,"1,681.00","2,669.67","2,716.49","1,957.00"
15/06/2009,"1,694.33","2,662.67","2,708.57","1,965.00"
12/6/09,"1,756.67","2,790.67","2,845.73","2,027.00"
11/6/09,"1,780.67","2,841.00","2,892.67","2,053.00"
10/6/09,"1,782.00","2,797.33","2,853.18","2,040.00"
9/6/09,"1,779.00","2,786.67","2,839.44","2,023.00"
8/6/09,"1,762.67","2,713.33","2,763.85","1,991.00"
5/6/09,"1,763.67","2,726.67","2,774.36","1,983.00"
4/6/09,"1,749.67","2,723.00","2,775.14","1,957.00"
3/6/09,"1,744.33","2,713.33","2,786.19","1,963.00"
2/6/09,"1,693.33","2,693.00","2,744.01","1,923.00"
1/6/09,"1,684.00","2,663.67","2,716.21","1,914.00"
29/05/2009,"1,689.67","2,607.33","2,667.82","1,889.00"
28/05/2009,"1,700.00","2,614.00","2,662.45","1,909.00"
27/05/2009,"1,638.33","2,537.00","2,583.67","1,855.00"
26/05/2009,"1,608.33","2,429.33","2,495.14","1,784.00"
22/05/2009,"1,612.00","2,447.00","2,503.39","1,786.00"
21/05/2009,"1,602.00","2,408.67","2,465.55","1,786.00"
20/05/2009,"1,597.33","2,388.67","2,445.72","1,775.00"
19/05/2009,"1,584.67","2,334.00","2,394.25","1,760.00"
18/05/2009,"1,591.67","2,325.00","2,379.89","1,763.00"
15/05/2009,"1,618.33","2,359.33","2,410.57","1,781.00"
14/05/2009,"1,601.67","2,333.33","2,382.97","1,751.00"
13/05/2009,"1,610.67","2,354.67","2,398.06","1,761.00"
12/5/09,"1,643.67","2,409.67","2,456.73","1,802.00"
11/5/09,"1,716.00","2,461.67","2,529.63","1,858.00"
8/5/09,"1,740.33","2,520.00","2,572.60","1,907.00"
7/5/09,"1,731.00","2,473.67","2,536.47","1,891.00"
6/5/09,"1,671.00","2,380.00","2,448.22","1,839.00"
5/5/09,"1,669.33","2,388.33","2,454.10","1,835.00"
4/5/09,"1,668.50","2,334.33","2,416.96","1,806.00"
1/5/09,"1,667.67","2,339.33","2,410.54","1,818.00"
30/04/2009,"1,701.33","2,393.67","2,455.78","1,854.00"
29/04/2009,"1,719.00","2,416.00","2,480.27","1,862.00"
28/04/2009,"1,729.00","2,405.67","2,465.70","1,887.00"
27/04/2009,"1,713.33","2,395.00","2,454.83","1,869.00"
24/04/2009,"1,745.67","2,453.33","2,509.73","1,890.00"
23/04/2009,"1,764.67","2,462.33","2,522.81","1,934.00"
22/04/2009,"1,733.00","2,402.00","2,457.25","1,888.00"
21/04/2009,"1,737.67","2,430.33","2,492.00","1,920.00"
20/04/2009,"1,705.67","2,387.33","2,432.58","1,885.00"
17/04/2009,"1,711.67","2,405.00","2,466.99","1,893.00"
16/04/2009,"1,679.67","2,392.00","2,448.02","1,855.00"
15/04/2009,"1,720.00","2,464.33","2,521.44","1,913.00"
14/04/2009,"1,771.00","2,484.67","2,562.66","1,931.00"
13/04/2009,"1,795.17","2,562.33","2,613.45","1,957.00"
9/4/09,"1,819.33","2,558.33","2,610.01","1,985.00"
8/4/09,"1,802.67","2,553.33","2,601.54","1,956.00"
7/4/09,"1,861.00","2,663.67","2,706.69","2,037.00"
6/4/09,"1,788.00","2,543.67","2,590.26","1,938.00"
3/4/09,"1,942.67","2,772.00","2,824.45","2,101.00"
2/4/09,"1,920.00","2,701.67","2,763.23","2,054.00"
1/4/09,"1,902.67","2,613.00","2,678.80","2,027.00"
31/03/2009,"1,908.33","2,601.00","2,669.06","2,011.00"
30/03/2009,"1,918.67","2,573.33","2,644.94","2,012.00"
27/03/2009,"1,909.67","2,578.33","2,655.06","2,000.00"
26/03/2009,"1,875.00","2,572.00","2,645.66","1,951.00"
25/03/2009,"1,892.33","2,593.33","2,674.19","1,975.00"
24/03/2009,"1,889.33","2,615.33","2,705.40","1,993.00"
23/03/2009,"1,888.00","2,592.00","2,665.08","1,963.00"
20/03/2009,"1,884.33","2,589.33","2,662.22","1,961.00"
19/03/2009,"1,882.00","2,586.33","2,664.44","1,945.00"
18/03/2009,"1,863.67","2,466.67","2,539.48","1,934.00"
17/03/2009,"1,815.33","2,388.00","2,479.21","1,936.00"
16/03/2009,"1,820.00","2,416.33","2,495.95","1,918.00"
13/03/2009,"1,826.00","2,401.67","2,479.95","1,925.00"
12/3/09,"1,837.00","2,383.00","2,466.47","1,924.00"
11/3/09,"1,812.33","2,340.67","2,421.39","1,897.00"
10/3/09,"1,732.00","2,233.67","2,316.81","1,818.00"
9/3/09,"1,736.33","2,250.33","2,326.58","1,843.00"
6/3/09,"1,711.00","2,269.33","2,341.95","1,846.00"
5/3/09,"1,714.00","2,253.67","2,337.65","1,861.00"
4/3/09,"1,756.67","2,339.00","2,412.52","1,914.00"
3/3/09,"1,724.00","2,258.67","2,339.15","1,861.00"
2/3/09,"1,679.67","2,200.33","2,276.23","1,809.00"
27/02/2009,"1,771.00","2,396.67","2,462.56","1,943.00"
26/02/2009,"1,755.67","2,390.67","2,454.02","1,922.00"
25/02/2009,"1,782.00","2,419.67","2,480.85","1,949.00"
24/02/2009,"1,707.00","2,347.67","2,402.83","1,886.00"
23/02/2009,"1,686.00","2,357.67","2,404.39","1,886.00"
20/02/2009,"1,754.67","2,433.00","2,472.40","1,949.00"
19/02/2009,"1,838.67","2,554.33","2,591.58","2,046.00"
18/02/2009,"1,863.33","2,566.67","2,607.37","2,078.00"
17/02/2009,"1,900.00","2,615.67","2,658.69","2,114.00"
16/02/2009,"1,916.33","2,653.83","2,694.17","2,110.00"
13/02/2009,"1,910.33","2,692.00","2,723.06","2,113.00"
12/2/09,"1,909.33","2,642.67","2,682.12","2,090.00"
11/2/09,"1,916.33","2,714.00","2,732.30","2,119.00"
10/2/09,"1,900.00","2,729.67","2,750.74","2,122.00"
9/2/09,"1,945.00","2,804.00","2,852.34","2,183.00"
6/2/09,"1,978.00","2,829.00","2,874.07","2,234.00"
5/2/09,"1,948.33","2,777.33","2,812.56","2,185.00"
4/2/09,"1,949.33","2,724.00","2,771.42","2,155.00"
3/2/09,"1,956.33","2,747.67","2,780.63","2,135.00"
2/2/09,"1,958.33","2,714.33","2,743.62","2,143.00"
30/01/2009,"1,982.33","2,772.00","2,813.18","2,197.00"
29/01/2009,"2,005.67","2,801.67","2,829.42","2,178.00"
28/01/2009,"2,002.33","2,799.00","2,833.07","2,136.00"
27/01/2009,"1,990.33","2,757.33","2,785.09","2,118.00"
26/01/2009,"1,962.33","2,656.67","2,696.96","2,047.00"
23/01/2009,"2,006.00","2,670.33","2,702.91","2,103.00"
22/01/2009,"1,951.33","2,597.00","2,647.70","2,044.00"
21/01/2009,"1,956.33","2,599.00","2,641.45","2,056.00"
20/01/2009,"1,846.67","2,468.33","2,526.51","1,952.00"
19/01/2009,"1,759.33","2,469.33","2,508.47","1,908.00"
16/01/2009,"1,745.33","2,470.33","2,517.46","1,901.00"
15/01/2009,"1,714.67","2,369.67","2,432.08","1,860.00"
14/01/2009,"1,727.33","2,392.33","2,455.13","1,863.00"
13/01/2009,"1,773.33","2,483.33","2,525.52","1,914.00"
12/1/09,"1,753.33","2,520.33","2,555.70","1,915.00"
9/1/09,"1,774.33","2,570.00","2,632.65","1,950.00"
8/1/09,"1,797.67","2,639.33","2,681.67","1,956.00"
7/1/09,"1,760.33","2,584.33","2,632.13","1,921.00"
6/1/09,"1,772.33","2,598.67","2,607.01","1,939.00"
5/1/09,"1,789.00","2,553.67","2,581.60","1,901.00"
2/1/09,"1,783.67","2,503.67","2,540.40","1,832.00"
31/12/2008,"1,771.33","2,638.33","2,612.82","1,874.00"
30/12/2008,"1,765.33","2,529.00","2,535.54","1,796.00"
29/12/2008,"1,761.67","2,537.67","2,548.99","1,798.00"
26/12/2008,"1,768.83","2,617.67","2,606.58","1,851.00"
24/12/2008,"1,776.00","2,606.67","2,611.22","1,865.00"
23/12/2008,"1,824.33","2,666.00","2,677.58","1,917.00"
22/12/2008,"1,757.33","2,556.67","2,573.44","1,843.00"
19/12/2008,"1,766.00","2,577.00","2,597.59","1,873.00"
18/12/2008,"1,782.67","2,660.00","2,675.42","1,872.00"
17/12/2008,"1,717.00","2,610.67","2,630.39","1,832.00"
16/12/2008,"1,703.67","2,561.67","2,585.80","1,872.00"
15/12/2008,"1,695.33","2,569.33","2,579.94","1,889.00"
12/12/08,"1,645.33","2,394.33","2,418.54","1,812.00"
11/12/08,"1,633.33","2,394.67","2,416.33","1,817.00"
10/12/08,"1,625.33","2,384.00","2,395.84","1,838.00"
9/12/08,"1,559.00","2,279.00","2,290.51","1,771.00"
8/12/08,"1,562.33","2,286.33","2,301.64","1,778.00"
5/12/08,"1,495.67","2,159.33","2,172.03","1,716.00"
4/12/08,"1,537.33","2,242.00","2,259.13","1,760.00"
3/12/08,"1,502.00","2,183.33","2,203.75","1,741.00"
2/12/08,"1,480.67","2,165.67","2,191.78","1,723.00"
1/12/08,"1,479.67","2,142.00","2,171.02","1,719.00"
28/11/2008,"1,516.00","2,269.67","2,299.69","1,811.00"
27/11/2008,"1,511.67","2,250.33","2,289.15","1,776.00"
26/11/2008,"1,477.67","2,231.00","2,241.19","1,748.00"
25/11/2008,"1,427.33","2,141.00","2,168.19","1,663.00"
24/11/2008,"1,409.67","2,078.33","2,110.13","1,637.00"
21/11/2008,"1,407.67","2,036.67","2,061.59","1,645.00"
20/11/2008,"1,399.67","2,010.00","2,039.46","1,629.00"
19/11/2008,"1,415.00","2,076.33","2,105.54","1,671.00"
18/11/2008,"1,397.00","2,045.67","2,072.09","1,633.00"
17/11/2008,"1,361.00","1,990.00","2,017.01","1,585.00"
14/11/2008,"1,363.67","1,990.33","2,006.56","1,576.00"
13/11/2008,"1,346.67","1,943.67","1,966.78","1,570.00"
12/11/08,"1,322.67","1,932.33","1,956.05","1,559.00"
11/11/08,"1,306.33","1,957.67","1,980.79","1,577.00"
10/11/08,"1,300.67","1,965.67","1,994.36","1,563.00"
7/11/08,"1,276.00","1,947.00","1,975.48","1,546.00"
6/11/08,"1,272.33","1,940.33","1,970.89","1,547.00"
5/11/08,"1,278.67","1,989.00","2,018.94","1,549.00"
4/11/08,"1,308.00","2,035.00","2,061.64","1,583.00"
3/11/08,"1,300.67","1,990.67","2,018.93","1,588.00"
31/10/2008,"1,331.33","2,078.33","2,106.86","1,652.00"
30/10/2008,"1,339.33","2,102.67","2,138.50","1,659.00"
29/10/2008,"1,355.67","2,142.00","2,174.00","1,687.00"
28/10/2008,"1,309.67","1,987.67","2,005.98","1,609.00"
27/10/2008,"1,311.33","1,969.33","1,999.90","1,595.00"
24/10/2008,"1,304.00","2,002.00","2,027.18","1,602.00"
23/10/2008,"1,287.00","1,995.33","2,030.93","1,577.00"
22/10/2008,"1,291.67","2,009.33","2,041.29","1,590.00"
21/10/2008,"1,267.33","2,056.67","2,086.21","1,591.00"
20/10/2008,"1,283.67","2,099.33","2,140.43","1,608.00"
17/10/2008,"1,292.00","2,154.67","2,185.80","1,624.00"
16/10/2008,"1,296.00","2,162.00","2,190.60","1,634.00"
15/10/2008,"1,334.33","2,235.67","2,272.90","1,675.00"
14/10/2008,"1,393.67","2,343.00","2,381.48","1,744.00"
13/10/2008,"1,389.33","2,304.67","2,352.58","1,739.00"
10/10/08,"1,387.33","2,269.33","2,311.30","1,716.00"
9/10/08,"1,418.67","2,356.33","2,393.33","1,754.00"
8/10/08,"1,419.00","2,363.00","2,404.15","1,757.00"
7/10/08,"1,444.00","2,446.33","2,486.67","1,822.00"
6/10/08,"1,444.67","2,421.00","2,456.60","1,819.00"
3/10/08,"1,457.67","2,484.33","2,525.50","1,828.00"
2/10/08,"1,459.00","2,466.67","2,514.81","1,814.00"
1/10/08,"1,476.67","2,528.67","2,575.36","1,832.00"
30/09/2008,"1,495.00","2,551.33","2,604.83","1,850.00"
29/09/2008,"1,482.67","2,567.67","2,612.19","1,816.00"
26/09/2008,"1,545.67","2,744.00","2,782.46","1,906.00"
25/09/2008,"1,543.00","2,768.67","2,793.44","1,908.00"
24/09/2008,"1,544.33","2,766.33","2,799.13","1,910.00"
23/09/2008,"1,515.67","2,727.33","2,756.07","1,872.00"
22/09/2008,"1,530.33","2,741.33","2,769.43","1,885.00"
19/09/2008,"1,523.00","2,697.00","2,725.94","1,897.00"
18/09/2008,"1,523.00","2,657.00","2,698.06","1,876.00"
17/09/2008,"1,477.00","2,546.00","2,579.55","1,825.00"
16/09/2008,"1,502.00","2,568.67","2,604.14","1,840.00"
15/09/2008,"1,513.33","2,619.00","2,645.51","1,866.00"
12/9/08,"1,485.67","2,568.33","2,596.94","1,832.00"
11/9/08,"1,506.67","2,551.67","2,577.37","1,849.00"
10/9/08,"1,535.67","2,585.00","2,622.81","1,871.00"
9/9/08,"1,506.33","2,560.33","2,594.18","1,830.00"
8/9/08,"1,511.67","2,577.00","2,598.06","1,839.00"
5/9/08,"1,540.33","2,626.67","2,658.74","1,863.00"
4/9/08,"1,547.00","2,654.67","2,678.68","1,865.00"
3/9/08,"1,562.00","2,677.33","2,711.39","1,872.00"
2/9/08,"1,554.00","2,667.67","2,704.19","1,862.00"
1/9/08,"1,615.00","2,774.83","2,824.08","1,934.00"
29/08/2008,"1,649.67","2,882.00","2,923.10","1,993.00"
28/08/2008,"1,608.33","2,869.33","2,885.34","1,964.00"
27/08/2008,"1,663.67","2,955.67","2,982.75","2,031.00"
26/08/2008,"1,630.00","2,892.67","2,926.01","1,996.00"
25/08/2008,"1,603.17","2,864.67","2,898.27","1,965.00"
22/08/2008,"1,576.33","2,826.33","2,856.14","1,930.00"
21/08/2008,"1,575.00","2,833.67","2,875.05","1,933.00"
20/08/2008,"1,495.00","2,660.00","2,702.93","1,839.00"
19/08/2008,"1,492.67","2,694.33","2,721.54","1,844.00"
18/08/2008,"1,457.33","2,616.33","2,651.43","1,799.00"
15/08/2008,"1,452.00","2,594.33","2,633.70","1,792.00"
14/08/2008,"1,484.33","2,664.67","2,704.64","1,821.00"
13/08/2008,"1,502.00","2,699.67","2,734.19","1,836.00"
12/8/08,"1,476.33","2,708.33","2,738.27","1,836.00"
11/8/08,"1,464.00","2,684.00","2,724.20","1,822.00"
8/8/08,"1,464.67","2,696.33","2,736.23","1,820.00"
7/8/08,"1,499.00","2,810.33","2,843.94","1,856.00"
6/8/08,"1,485.67","2,789.00","2,822.82","1,832.00"
5/8/08,"1,469.00","2,717.33","2,775.15","1,794.00"
4/8/08,"1,501.00","2,751.67","2,827.98","1,817.00"
1/8/08,"1,588.00","3,019.00","3,056.21","1,963.00"
31/07/2008,"1,509.33","2,867.00","2,908.50","1,866.00"
30/07/2008,"1,489.00","2,832.00","2,871.39","1,846.00"
29/07/2008,"1,491.67","2,837.67","2,876.98","1,846.00"
28/07/2008,"1,473.67","2,801.67","2,850.96","1,811.00"
25/07/2008,"1,490.33","2,822.67","2,873.28","1,830.00"
24/07/2008,"1,452.00","2,755.33","2,798.52","1,787.00"
23/07/2008,"1,446.33","2,771.00","2,814.26","1,792.00"
22/07/2008,"1,453.33","2,791.67","2,825.59","1,787.00"
21/07/2008,"1,463.33","2,820.00","2,852.41","1,797.00"
18/07/2008,"1,450.00","2,799.33","2,829.19","1,785.00"
17/07/2008,"1,515.00","2,905.00","2,949.96","1,860.00"
16/07/2008,"1,562.33","3,017.67","3,049.22","1,924.00"
15/07/2008,"1,531.33","2,956.00","2,991.15","1,878.00"
14/07/2008,"1,522.67","2,909.00","2,951.32","1,855.00"
11/7/08,"1,529.67","2,901.00","2,951.94","1,858.00"
10/7/08,"1,539.67","2,896.33","2,950.11","1,870.00"
9/7/08,"1,540.67","2,917.33","2,964.36","1,883.00"
8/7/08,"1,546.67","2,913.67","2,959.03","1,890.00"
7/7/08,"1,525.00","2,868.00","2,916.11","1,864.00"
4/7/08,"1,582.33","2,983.33","3,039.62","1,935.00"
3/7/08,"1,630.33","3,098.67","3,143.55","2,001.00"
2/7/08,"1,685.33","3,230.00","3,271.30","2,062.00"
1/7/08,"1,703.33","3,245.00","3,295.94","2,089.00"
30/06/2008,"1,662.00","3,150.33","3,206.38","2,036.00"
27/06/2008,"1,643.33","3,146.67","3,188.81","2,025.00"
26/06/2008,"1,643.67","3,141.00","3,181.21","2,022.00"
25/06/2008,"1,633.67","3,097.33","3,133.49","2,013.00"
24/06/2008,"1,637.67","3,111.00","3,146.70","2,018.00"
23/06/2008,"1,636.67","3,087.67","3,125.92","2,017.00"
20/06/2008,"1,628.00","3,075.33","3,121.91","1,998.00"
19/06/2008,"1,615.00","3,059.00","3,100.25","2,000.00"
18/06/2008,"1,620.33","3,052.67","3,090.36","1,994.00"
17/06/2008,"1,587.33","2,983.67","3,022.90","1,948.00"
16/06/2008,"1,585.00","2,982.00","3,026.59","1,956.00"
13/06/2008,"1,590.33","2,963.67","3,010.82","1,960.00"
12/6/08,"1,582.33","2,962.00","3,000.24","1,947.00"
11/6/08,"1,551.33","2,913.67","2,959.88","1,902.00"
10/6/08,"1,529.67","2,861.00","2,904.60","1,878.00"
9/6/08,"1,527.33","2,878.00","2,925.52","1,861.00"
6/6/08,"1,535.00","2,858.00","2,919.14","1,856.00"
5/6/08,"1,494.00","2,773.33","2,827.29","1,818.00"
4/6/08,"1,505.33","2,799.33","2,850.28","1,844.00"
3/6/08,"1,508.67","2,815.33","2,868.92","1,857.00"
2/6/08,"1,495.00","2,793.00","2,845.75","1,830.00"
30/05/2008,"1,461.33","2,743.67","2,797.29","1,798.00"
29/05/2008,"1,457.33","2,722.33","2,780.68","1,791.00"
28/05/2008,"1,395.67","2,625.00","2,675.72","1,712.00"
27/05/2008,"1,390.00","2,607.00","2,656.70","1,689.00"
23/05/2008,"1,370.33","2,587.33","2,631.49","1,667.00"
22/05/2008,"1,378.67","2,583.33","2,635.28","1,678.00"
21/05/2008,"1,389.00","2,568.67","2,630.10","1,668.00"
20/05/2008,"1,391.67","2,598.67","2,649.88","1,691.00"
19/05/2008,"1,408.00","2,594.00","2,647.66","1,706.00"
16/05/2008,"1,428.33","2,660.33","2,707.97","1,737.00"
15/05/2008,"1,401.67","2,617.33","2,654.58","1,714.00"
14/05/2008,"1,421.33","2,622.33","2,673.62","1,728.00"
13/05/2008,"1,408.67","2,610.00","2,657.39","1,714.00"
12/5/08,"1,473.00","2,732.00","2,790.76","1,797.00"
9/5/08,"1,457.00","2,712.67","2,756.95","1,784.00"
8/5/08,"1,440.33","2,683.67","2,731.32","1,772.00"
7/5/08,"1,422.67","2,660.67","2,700.86","1,757.00"
6/5/08,"1,428.33","2,754.33","2,768.65","1,781.00"
5/5/08,"1,404.17","2,600.00","2,666.22","1,722.00"
2/5/08,"1,380.00","2,591.00","2,641.07","1,712.00"
1/5/08,"1,367.33","2,590.33","2,627.84","1,700.00"
30/04/2008,"1,444.00","2,740.00","2,784.69","1,789.00"
29/04/2008,"1,456.00","2,732.67","2,784.99","1,784.00"
28/04/2008,"1,453.00","2,763.00","2,808.85","1,795.00"
25/04/2008,"1,453.33","2,749.67","2,797.36","1,789.00"
24/04/2008,"1,470.33","2,758.67","2,809.93","1,793.00"
23/04/2008,"1,457.00","2,753.00","2,798.97","1,761.00"
22/04/2008,"1,445.00","2,731.33","2,791.34","1,743.00"
21/04/2008,"1,427.00","2,651.00","2,721.21","1,714.00"
18/04/2008,"1,402.33","2,651.33","2,708.23","1,720.00"
17/04/2008,"1,425.67","2,696.67","2,749.62","1,727.00"
16/04/2008,"1,395.00","2,613.00","2,665.89","1,670.00"
15/04/2008,"1,375.33","2,559.00","2,610.96","1,652.00"
14/04/2008,"1,385.67","2,551.00","2,628.81","1,661.00"
11/4/08,"1,401.33","2,552.67","2,637.45","1,670.00"
10/4/08,"1,366.67","2,482.00","2,571.14","1,633.00"
9/4/08,"1,340.00","2,399.33","2,502.41","1,583.00"
8/4/08,"1,299.33","2,317.67","2,420.49","1,541.00"
7/4/08,"1,298.67","2,349.67","2,446.29","1,557.00"
4/4/08,"1,273.33","2,288.67","2,396.62","1,523.00"
3/4/08,"1,277.33","2,280.33","2,397.35","1,530.00"
2/4/08,"1,270.33","2,268.33","2,375.50","1,521.00"
1/4/08,"1,289.33","2,317.67","2,415.16","1,547.00"
31/03/2008,"1,285.00","2,341.33","2,427.65","1,536.00"
28/03/2008,"1,286.67","2,382.00","2,452.67","1,557.00"
27/03/2008,"1,322.00","2,458.00","2,534.94","1,605.00"
26/03/2008,"1,289.67","2,394.00","2,469.16","1,566.00"
25/03/2008,"1,280.67","2,393.00","2,457.44","1,574.00"
24/03/2008,"1,275.67","2,300.67","2,396.85","1,555.00"
20/03/2008,"1,270.67","2,317.33","2,399.09","1,555.00"
19/03/2008,"1,335.33","2,469.33","2,538.92","1,624.00"
18/03/2008,"1,418.67","2,696.00","2,757.45","1,747.00"
17/03/2008,"1,420.00","2,709.00","2,754.73","1,748.00"
14/03/2008,"1,496.67","2,891.67","2,939.47","1,883.00"
13/03/2008,"1,484.00","2,918.67","2,944.63","1,889.00"
12/3/08,"1,434.33","2,805.67","2,830.25","1,828.00"
11/3/08,"1,445.33","2,788.33","2,822.88","1,841.00"
10/3/08,"1,409.33","2,727.67","2,761.43","1,799.00"
7/3/08,"1,407.67","2,748.33","2,770.54","1,807.00"
6/3/08,"1,403.67","2,756.00","2,767.28","1,802.00"
5/3/08,"1,438.00","2,788.00","2,808.81","1,837.00"
4/3/08,"1,422.00","2,762.67","2,773.12","1,824.00"
3/3/08,"1,438.33","2,786.00","2,800.80","1,844.00"
29/02/2008,"1,441.00","2,796.67","2,810.05","1,850.00"
28/02/2008,"1,438.33","2,811.00","2,816.22","1,856.00"
27/02/2008,"1,393.67","2,697.00","2,718.96","1,797.00"
26/02/2008,"1,359.67","2,637.67","2,644.61","1,775.00"
25/02/2008,"1,346.00","2,582.33","2,598.84","1,753.00"
22/02/2008,"1,338.00","2,567.67","2,583.00","1,742.00"
21/02/2008,"1,304.67","2,487.33","2,506.94","1,692.00"
20/02/2008,"1,297.67","2,457.33","2,472.16","1,686.00"
19/02/2008,"1,311.00","2,530.67","2,528.32","1,715.00"
18/02/2008,"1,312.00","2,528.83","2,527.97","1,726.00"
15/02/2008,"1,325.67","2,527.00","2,547.24","1,736.00"
14/02/2008,"1,305.00","2,483.67","2,511.47","1,716.00"
13/02/2008,"1,294.67","2,479.33","2,493.29","1,711.00"
12/2/08,"1,283.00","2,446.67","2,466.14","1,690.00"
11/2/08,"1,271.67","2,410.00","2,428.09","1,674.00"
8/2/08,"1,265.33","2,391.33","2,412.38","1,664.00"
7/2/08,"1,251.33","2,382.33","2,389.66","1,651.00"
6/2/08,"1,245.33","2,374.33","2,392.93","1,634.00"
5/2/08,"1,235.67","2,359.67","2,377.94","1,624.00"
4/2/08,"1,234.67","2,362.67","2,388.13","1,610.00"
1/2/08,"1,229.67","2,348.33","2,370.20","1,597.00"
